fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Púa,Temuco,Victoria - Pitrufquén,22905,500,Estudiante
2026-05-18,Púa,Lautaro,Victoria - Pitrufquén,22905,0,Estudiante
2026-05-18,Púa,Perquenco,Victoria - Pitrufquén,22905,600,Adulto Mayor
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
2026-05-18,Temuco,Instituto Claret,Pitrufquén - Victoria,22950,0,Estudiante
