fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-01-11,LAJA,CONCEPCION,LAJA-TALCAHUANO,20850,3910.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20857,3910.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20857,3910.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20857,1090.0,Estudiante
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20857,1090.0,Estudiante
2026-01-11,LAJA,CONCEPCION,LAJA-TALCAHUANO,20850,1090.0,Estudiante
2026-01-11,LAJA,CONCEPCION,LAJA-TALCAHUANO,20850,3910.0,Normal
2026-01-11,MERCADO,LAJA,TALCAHUANO-LAJA,20857,2180.0,Estudiante
2026-01-11,LAJA,LA LEONERA,LAJA-TALCAHUANO,20850,3910.0,Normal
2026-01-11,LAJA,LA LEONERA,LAJA-TALCAHUANO,20850,3910.0,Normal
2026-01-11,LAJA,CONCEPCION,LAJA-TALCAHUANO,20850,2170.0,Normal
2026-01-11,LAJA,CONCEPCION,LAJA-TALCAHUANO,20850,2170.0,Normal
